geo,geo_label,sex,sex_label,age,age_label,time,value
AT,Austria,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
AT,Austria,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
AT,Austria,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
BE,Belgium,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
BE,Belgium,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
BE,Belgium,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
BE,Belgium,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
BE,Belgium,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
BG,Bulgaria,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
BG,Bulgaria,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
BG,Bulgaria,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
BG,Bulgaria,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
BG,Bulgaria,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
CH,Switzerland,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
CH,Switzerland,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
CH,Switzerland,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
CH,Switzerland,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
CY,Cyprus,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
CY,Cyprus,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
CY,Cyprus,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
CY,Cyprus,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
CY,Cyprus,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
CZ,Czechia,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
CZ,Czechia,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
CZ,Czechia,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
CZ,Czechia,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
CZ,Czechia,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
DE,Germany,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
DE,Germany,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
DE,Germany,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
DE,Germany,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
DE,Germany,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
DK,Denmark,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
DK,Denmark,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
DK,Denmark,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
DK,Denmark,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
EE,Estonia,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
EE,Estonia,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
EE,Estonia,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
EE,Estonia,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
EE,Estonia,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
EL,Greece,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
EL,Greece,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
EL,Greece,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
EL,Greece,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
EL,Greece,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
ES,Spain,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
ES,Spain,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
ES,Spain,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
ES,Spain,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
ES,Spain,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
EU27_2020,European Union - 27 countries (from 2020),UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
EU27_2020,European Union - 27 countries (from 2020),UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
EU27_2020,European Union - 27 countries (from 2020),UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
EU27_2020,European Union - 27 countries (from 2020),UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
EU27_2020,European Union - 27 countries (from 2020),UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
FI,Finland,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
FI,Finland,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
FI,Finland,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
FI,Finland,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
FI,Finland,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
FR,France,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
FR,France,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
FR,France,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
FR,France,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
FR,France,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
HR,Croatia,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
HR,Croatia,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
HR,Croatia,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
HR,Croatia,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
HR,Croatia,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
HU,Hungary,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
HU,Hungary,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
HU,Hungary,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
HU,Hungary,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
HU,Hungary,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
IE,Ireland,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
IE,Ireland,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
IE,Ireland,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
IE,Ireland,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
IE,Ireland,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
IS,Iceland,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
IS,Iceland,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
IS,Iceland,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
IS,Iceland,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
IS,Iceland,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
IT,Italy,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
IT,Italy,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
IT,Italy,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
IT,Italy,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
IT,Italy,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
LI,Liechtenstein,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
LI,Liechtenstein,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
LI,Liechtenstein,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
LI,Liechtenstein,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
LI,Liechtenstein,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
LT,Lithuania,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
LT,Lithuania,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
LT,Lithuania,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
LT,Lithuania,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
LT,Lithuania,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
LU,Luxembourg,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
LU,Luxembourg,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
LU,Luxembourg,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
LU,Luxembourg,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
LU,Luxembourg,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
LV,Latvia,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
LV,Latvia,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
LV,Latvia,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
LV,Latvia,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
LV,Latvia,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
MT,Malta,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
MT,Malta,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
MT,Malta,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
MT,Malta,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
MT,Malta,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
NL,Netherlands,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
NL,Netherlands,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
NL,Netherlands,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
NL,Netherlands,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
NL,Netherlands,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
NO,Norway,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
NO,Norway,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
NO,Norway,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
NO,Norway,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
NO,Norway,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
PL,Poland,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
PL,Poland,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
PL,Poland,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
PL,Poland,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
PL,Poland,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
PT,Portugal,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
PT,Portugal,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
PT,Portugal,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
PT,Portugal,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
PT,Portugal,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
RO,Romania,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
RO,Romania,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
RO,Romania,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
RO,Romania,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
SE,Sweden,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
SE,Sweden,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
SE,Sweden,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
SE,Sweden,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
SE,Sweden,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
SI,Slovenia,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
SI,Slovenia,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
SI,Slovenia,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
SI,Slovenia,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
SI,Slovenia,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
SK,Slovakia,UNK,Unknown,Y14-17,From 14 to 17 years,2021,0
SK,Slovakia,UNK,Unknown,Y14-17,From 14 to 17 years,2022,0
SK,Slovakia,UNK,Unknown,Y14-17,From 14 to 17 years,2023,0
SK,Slovakia,UNK,Unknown,Y14-17,From 14 to 17 years,2024,0
SK,Slovakia,UNK,Unknown,Y14-17,From 14 to 17 years,2025,0
AT,Austria,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
AT,Austria,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
AT,Austria,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
AT,Austria,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
AT,Austria,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
BE,Belgium,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
BE,Belgium,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
BE,Belgium,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
BE,Belgium,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
BE,Belgium,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
BG,Bulgaria,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
BG,Bulgaria,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
BG,Bulgaria,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
BG,Bulgaria,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
BG,Bulgaria,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
CH,Switzerland,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
CH,Switzerland,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
CH,Switzerland,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
CH,Switzerland,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
CH,Switzerland,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
CY,Cyprus,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
CY,Cyprus,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
CY,Cyprus,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
CY,Cyprus,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
CY,Cyprus,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
CZ,Czechia,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
CZ,Czechia,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
CZ,Czechia,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
CZ,Czechia,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
CZ,Czechia,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
DE,Germany,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
DE,Germany,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
DE,Germany,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
DE,Germany,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
DE,Germany,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
DK,Denmark,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
DK,Denmark,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
DK,Denmark,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
DK,Denmark,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
DK,Denmark,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
EE,Estonia,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
EE,Estonia,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
EE,Estonia,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
EE,Estonia,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
EE,Estonia,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
EL,Greece,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
EL,Greece,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
EL,Greece,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
EL,Greece,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
EL,Greece,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
ES,Spain,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
ES,Spain,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
ES,Spain,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
ES,Spain,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
ES,Spain,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
EU27_2020,European Union - 27 countries (from 2020),UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
EU27_2020,European Union - 27 countries (from 2020),UNK,Unknown,Y18-34,From 18 to 34 years,2022,25
EU27_2020,European Union - 27 countries (from 2020),UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
EU27_2020,European Union - 27 countries (from 2020),UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
EU27_2020,European Union - 27 countries (from 2020),UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
FI,Finland,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
FI,Finland,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
FI,Finland,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
FI,Finland,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
FI,Finland,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
FR,France,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
FR,France,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
FR,France,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
FR,France,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
FR,France,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
HR,Croatia,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
HR,Croatia,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
HR,Croatia,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
HR,Croatia,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
HR,Croatia,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
HU,Hungary,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
HU,Hungary,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
HU,Hungary,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
HU,Hungary,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
HU,Hungary,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
IE,Ireland,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
IE,Ireland,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
IE,Ireland,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
IE,Ireland,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
IE,Ireland,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
IS,Iceland,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
IS,Iceland,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
IS,Iceland,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
IS,Iceland,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
IS,Iceland,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
IT,Italy,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
IT,Italy,UNK,Unknown,Y18-34,From 18 to 34 years,2022,25
IT,Italy,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
IT,Italy,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
IT,Italy,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
LI,Liechtenstein,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
LI,Liechtenstein,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
LI,Liechtenstein,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
LI,Liechtenstein,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
LI,Liechtenstein,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
LT,Lithuania,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
LT,Lithuania,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
LT,Lithuania,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
LT,Lithuania,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
LT,Lithuania,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
LU,Luxembourg,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
LU,Luxembourg,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
LU,Luxembourg,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
LU,Luxembourg,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
LU,Luxembourg,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
LV,Latvia,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
LV,Latvia,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
LV,Latvia,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
LV,Latvia,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
LV,Latvia,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
MT,Malta,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
MT,Malta,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
MT,Malta,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
MT,Malta,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
MT,Malta,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
NL,Netherlands,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
NL,Netherlands,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
NL,Netherlands,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
NL,Netherlands,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
NL,Netherlands,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
NO,Norway,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
NO,Norway,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
NO,Norway,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
NO,Norway,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
NO,Norway,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
PL,Poland,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
PL,Poland,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
PL,Poland,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
PL,Poland,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
PL,Poland,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
PT,Portugal,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
PT,Portugal,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
PT,Portugal,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
PT,Portugal,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
PT,Portugal,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
RO,Romania,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
RO,Romania,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
RO,Romania,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
RO,Romania,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
RO,Romania,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
SE,Sweden,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
SE,Sweden,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
SE,Sweden,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
SE,Sweden,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
SE,Sweden,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
SI,Slovenia,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
SI,Slovenia,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
SI,Slovenia,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
SI,Slovenia,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
SI,Slovenia,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
SK,Slovakia,UNK,Unknown,Y18-34,From 18 to 34 years,2021,0
SK,Slovakia,UNK,Unknown,Y18-34,From 18 to 34 years,2022,0
SK,Slovakia,UNK,Unknown,Y18-34,From 18 to 34 years,2023,0
SK,Slovakia,UNK,Unknown,Y18-34,From 18 to 34 years,2024,0
SK,Slovakia,UNK,Unknown,Y18-34,From 18 to 34 years,2025,0
AT,Austria,UNK,Unknown,Y35-64,From 35 to 64 years,2021,0
AT,Austria,UNK,Unknown,Y35-64,From 35 to 64 years,2022,0
AT,Austria,UNK,Unknown,Y35-64,From 35 to 64 years,2023,0
AT,Austria,UNK,Unknown,Y35-64,From 35 to 64 years,2024,0
AT,Austria,UNK,Unknown,Y35-64,From 35 to 64 years,2025,0
BE,Belgium,UNK,Unknown,Y35-64,From 35 to 64 years,2021,0
BE,Belgium,UNK,Unknown,Y35-64,From 35 to 64 years,2022,0
BE,Belgium,UNK,Unknown,Y35-64,From 35 to 64 years,2023,0
BE,Belgium,UNK,Unknown,Y35-64,From 35 to 64 years,2024,0
BE,Belgium,UNK,Unknown,Y35-64,From 35 to 64 years,2025,0
BG,Bulgaria,UNK,Unknown,Y35-64,From 35 to 64 years,2021,0
BG,Bulgaria,UNK,Unknown,Y35-64,From 35 to 64 years,2022,0
BG,Bulgaria,UNK,Unknown,Y35-64,From 35 to 64 years,2023,0
BG,Bulgaria,UNK,Unknown,Y35-64,From 35 to 64 years,2024,0
BG,Bulgaria,UNK,Unknown,Y35-64,From 35 to 64 years,2025,0
CH,Switzerland,UNK,Unknown,Y35-64,From 35 to 64 years,2021,0
CH,Switzerland,UNK,Unknown,Y35-64,From 35 to 64 years,2022,0
CH,Switzerland,UNK,Unknown,Y35-64,From 35 to 64 years,2023,0
CH,Switzerland,UNK,Unknown,Y35-64,From 35 to 64 years,2024,0
CH,Switzerland,UNK,Unknown,Y35-64,From 35 to 64 years,2025,0
CY,Cyprus,UNK,Unknown,Y35-64,From 35 to 64 years,2021,0
CY,Cyprus,UNK,Unknown,Y35-64,From 35 to 64 years,2022,0
CY,Cyprus,UNK,Unknown,Y35-64,From 35 to 64 years,2023,0
CY,Cyprus,UNK,Unknown,Y35-64,From 35 to 64 years,2024,0
CY,Cyprus,UNK,Unknown,Y35-64,From 35 to 64 years,2025,0
CZ,Czechia,UNK,Unknown,Y35-64,From 35 to 64 years,2021,0
CZ,Czechia,UNK,Unknown,Y35-64,From 35 to 64 years,2022,0
CZ,Czechia,UNK,Unknown,Y35-64,From 35 to 64 years,2023,0
CZ,Czechia,UNK,Unknown,Y35-64,From 35 to 64 years,2024,0
CZ,Czechia,UNK,Unknown,Y35-64,From 35 to 64 years,2025,0
DE,Germany,UNK,Unknown,Y35-64,From 35 to 64 years,2021,0
DE,Germany,UNK,Unknown,Y35-64,From 35 to 64 years,2022,0
DE,Germany,UNK,Unknown,Y35-64,From 35 to 64 years,2023,0
DE,Germany,UNK,Unknown,Y35-64,From 35 to 64 years,2024,0
DE,Germany,UNK,Unknown,Y35-64,From 35 to 64 years,2025,0
DK,Denmark,UNK,Unknown,Y35-64,From 35 to 64 years,2021,0
DK,Denmark,UNK,Unknown,Y35-64,From 35 to 64 years,2022,0
DK,Denmark,UNK,Unknown,Y35-64,From 35 to 64 years,2023,0
DK,Denmark,UNK,Unknown,Y35-64,From 35 to 64 years,2024,0
DK,Denmark,UNK,Unknown,Y35-64,From 35 to 64 years,2025,0
EE,Estonia,UNK,Unknown,Y35-64,From 35 to 64 years,2021,0
EE,Estonia,UNK,Unknown,Y35-64,From 35 to 64 years,2022,0
EE,Estonia,UNK,Unknown,Y35-64,From 35 to 64 years,2023,0
EE,Estonia,UNK,Unknown,Y35-64,From 35 to 64 years,2024,0
EE,Estonia,UNK,Unknown,Y35-64,From 35 to 64 years,2025,0
EL,Greece,UNK,Unknown,Y35-64,From 35 to 64 years,2021,0
EL,Greece,UNK,Unknown,Y35-64,From 35 to 64 years,2022,0
EL,Greece,UNK,Unknown,Y35-64,From 35 to 64 years,2023,0
